,Time tweeted,Username,Tweet,Punct_Tweet,Tokenize_Tweet,nonStopWordsTweet,StemmedTweets,LemmantizeTweets
25,2020-10-23 02:43:04,John O'Connell,"This was a mirror of the Vice Presidential debate. Trump/Pence had to win big, and he/they failed. Biden/Harris jus… https://t.co/0bOnHuDLtu",This was a mirror of the Vice Presidential debate TrumpPence had to win big and hethey failed BidenHarris jus… httpstcobOnHuDLtu,"['this', 'was', 'a', 'mirror', 'of', 'the', 'vice', 'presidential', 'debate', 'trumppence', 'had', 'to', 'win', 'big', 'and', 'hethey', 'failed', 'bidenharris', 'jus', 'httpstcobonhudltu']","['mirror', 'vice', 'presidential', 'debate', 'trumppence', 'win', 'big', 'hethey', 'failed', 'bidenharris', 'jus', 'httpstcobonhudltu']","['mirror', 'vice', 'presidenti', 'debat', 'trumppenc', 'win', 'big', 'hethey', 'fail', 'bidenharri', 'ju', 'httpstcobonhudltu']","['mirror', 'vice', 'presidential', 'debate', 'trumppence', 'win', 'big', 'hethey', 'failed', 'bidenharris', 'jus', 'httpstcobonhudltu']"
26,2020-10-23 02:42:00,teleSUR TV,"Para las próximas elecciones en #EEUU🇺🇸 existen 30 candidatos, sin embargo la atención se centra directamente en la… https://t.co/LreFnq9GTg",Para las próximas elecciones en EEUU🇺🇸 existen  candidatos sin embargo la atención se centra directamente en la… httpstcoLreFnqGTg,"['para', 'las', 'próximas', 'elecciones', 'en', 'eeuu', 'existen', 'candidatos', 'sin', 'embargo', 'la', 'atención', 'se', 'centra', 'directamente', 'en', 'la', 'httpstcolrefnqgtg']","['para', 'las', 'próximas', 'elecciones', 'en', 'eeuu', 'existen', 'candidatos', 'sin', 'embargo', 'la', 'atención', 'se', 'centra', 'directamente', 'en', 'la', 'httpstcolrefnqgtg']","['para', 'la', 'próxima', 'eleccion', 'en', 'eeuu', 'existen', 'candidato', 'sin', 'embargo', 'la', 'atención', 'se', 'centra', 'directament', 'en', 'la', 'httpstcolrefnqgtg']","['para', 'la', 'próximas', 'elecciones', 'en', 'eeuu', 'existen', 'candidatos', 'sin', 'embargo', 'la', 'atención', 'se', 'centrum', 'directamente', 'en', 'la', 'httpstcolrefnqgtg']"
27,2020-10-23 02:41:45,s{cay}leton,"RT @phantasytracob: once again want to say:
i hate harris
i hate pence
i hate biden
i hate trump
but #BidenHarris2020","RT phantasytracob once again want to say
i hate harris
i hate pence
i hate biden
i hate trump
but BidenHarris","['rt', 'phantasytracob', 'once', 'again', 'want', 'to', 'say', 'i', 'hate', 'harris', 'i', 'hate', 'pence', 'i', 'hate', 'biden', 'i', 'hate', 'trump', 'but', 'bidenharris']","['rt', 'phantasytracob', 'want', 'say', 'hate', 'harris', 'hate', 'pence', 'hate', 'biden', 'hate', 'trump', 'bidenharris']","['rt', 'phantasytracob', 'want', 'say', 'hate', 'harri', 'hate', 'penc', 'hate', 'biden', 'hate', 'trump', 'bidenharri']","['rt', 'phantasytracob', 'want', 'say', 'hate', 'harris', 'hate', 'penny', 'hate', 'biden', 'hate', 'trump', 'bidenharris']"
28,2020-10-23 02:41:00,Tina Walters,I've watched the debate with Mike Pence and Kamala Harris and am now watching President Donald Trump and Joe Biden… https://t.co/VPVzo9xVdl,Ive watched the debate with Mike Pence and Kamala Harris and am now watching President Donald Trump and Joe Biden… httpstcoVPVzoxVdl,"['ive', 'watched', 'the', 'debate', 'with', 'mike', 'pence', 'and', 'kamala', 'harris', 'and', 'am', 'now', 'watching', 'president', 'donald', 'trump', 'and', 'joe', 'biden', 'httpstcovpvzoxvdl']","['ive', 'watched', 'debate', 'mike', 'pence', 'kamala', 'harris', 'watching', 'president', 'donald', 'trump', 'joe', 'biden', 'httpstcovpvzoxvdl']","['ive', 'watch', 'debat', 'mike', 'penc', 'kamala', 'harri', 'watch', 'presid', 'donald', 'trump', 'joe', 'biden', 'httpstcovpvzoxvdl']","['ive', 'watched', 'debate', 'mike', 'penny', 'kamala', 'harris', 'watching', 'president', 'donald', 'trump', 'joe', 'biden', 'httpstcovpvzoxvdl']"
29,2020-10-23 02:40:39,zara ‎⎊ check pinned,"once again want to say:
i hate harris
i hate pence
i hate biden
i hate trump
but #BidenHarris2020","once again want to say
i hate harris
i hate pence
i hate biden
i hate trump
but BidenHarris","['once', 'again', 'want', 'to', 'say', 'i', 'hate', 'harris', 'i', 'hate', 'pence', 'i', 'hate', 'biden', 'i', 'hate', 'trump', 'but', 'bidenharris']","['want', 'say', 'hate', 'harris', 'hate', 'pence', 'hate', 'biden', 'hate', 'trump', 'bidenharris']","['want', 'say', 'hate', 'harri', 'hate', 'penc', 'hate', 'biden', 'hate', 'trump', 'bidenharri']","['want', 'say', 'hate', 'harris', 'hate', 'penny', 'hate', 'biden', 'hate', 'trump', 'bidenharris']"
30,2020-10-23 02:39:42,Paz Zárate,"RT @pyz30: Cualquiera sea el tema, Trump tiene una sola estrategia: lanzar una espesa selva de mentiras e injurias. Y luego las repite tant…",RT pyz Cualquiera sea el tema Trump tiene una sola estrategia lanzar una espesa selva de mentiras e injurias Y luego las repite tant…,"['rt', 'pyz', 'cualquiera', 'sea', 'el', 'tema', 'trump', 'tiene', 'una', 'sola', 'estrategia', 'lanzar', 'una', 'espesa', 'selva', 'de', 'mentiras', 'e', 'injurias', 'y', 'luego', 'las', 'repite', 'tant', '']","['rt', 'pyz', 'cualquiera', 'sea', 'el', 'tema', 'trump', 'tiene', 'una', 'sola', 'estrategia', 'lanzar', 'una', 'espesa', 'selva', 'de', 'mentiras', 'e', 'injurias', 'luego', 'las', 'repite', 'tant', '']","['rt', 'pyz', 'cualquiera', 'sea', 'el', 'tema', 'trump', 'tien', 'una', 'sola', 'estrategia', 'lanzar', 'una', 'espesa', 'selva', 'de', 'mentira', 'e', 'injuria', 'luego', 'la', 'repit', 'tant', '']","['rt', 'pyz', 'cualquiera', 'sea', 'el', 'tema', 'trump', 'tiene', 'una', 'sola', 'estrategia', 'lanzar', 'una', 'espesa', 'selva', 'de', 'mentiras', 'e', 'injurias', 'luego', 'la', 'repite', 'tant', '']"
31,2020-10-23 02:39:29,saya,RT @CNNIndonesia: Cawapres @KamalaHarris menyebut Trump telah kalah dalam perang dagang dengan China dan membandingkannya dengan pencapaian…,RT CNNIndonesia Cawapres KamalaHarris menyebut Trump telah kalah dalam perang dagang dengan China dan membandingkannya dengan pencapaian…,"['rt', 'cnnindonesia', 'cawapres', 'kamalaharris', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']","['rt', 'cnnindonesia', 'cawapres', 'kamalaharris', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']","['rt', 'cnnindonesia', 'cawapr', 'kamalaharri', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']","['rt', 'cnnindonesia', 'cawapres', 'kamalaharris', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']"
32,2020-10-23 02:38:40,C. G.,"@realDonaldTrump @JoeBiden Again a walk in the park for Biden. Biden 3 Trump 0, Harris 1 Pence 0",realDonaldTrump JoeBiden Again a walk in the park for Biden Biden  Trump  Harris  Pence ,"['realdonaldtrump', 'joebiden', 'again', 'a', 'walk', 'in', 'the', 'park', 'for', 'biden', 'biden', 'trump', 'harris', 'pence', '']","['realdonaldtrump', 'joebiden', 'walk', 'park', 'biden', 'biden', 'trump', 'harris', 'pence', '']","['realdonaldtrump', 'joebiden', 'walk', 'park', 'biden', 'biden', 'trump', 'harri', 'penc', '']","['realdonaldtrump', 'joebiden', 'walk', 'park', 'biden', 'biden', 'trump', 'harris', 'penny', '']"
33,2020-10-23 02:38:36,TJacks,I was disappointed by Harris and though the Pence vs. Harris debate was virtually a tie. Trump lost the first debat… https://t.co/h3gZqJZFA1,I was disappointed by Harris and though the Pence vs Harris debate was virtually a tie Trump lost the first debat… httpstcohgZqJZFA,"['i', 'was', 'disappointed', 'by', 'harris', 'and', 'though', 'the', 'pence', 'vs', 'harris', 'debate', 'was', 'virtually', 'a', 'tie', 'trump', 'lost', 'the', 'first', 'debat', 'httpstcohgzqjzfa']","['disappointed', 'harris', 'though', 'pence', 'vs', 'harris', 'debate', 'virtually', 'tie', 'trump', 'lost', 'first', 'debat', 'httpstcohgzqjzfa']","['disappoint', 'harri', 'though', 'penc', 'vs', 'harri', 'debat', 'virtual', 'tie', 'trump', 'lost', 'first', 'debat', 'httpstcohgzqjzfa']","['disappointed', 'harris', 'though', 'penny', 'v', 'harris', 'debate', 'virtually', 'tie', 'trump', 'lost', 'first', 'debat', 'httpstcohgzqjzfa']"
34,2020-10-23 02:38:36,🎃🦇Isobel Carr🦇🎃,I'm just gonna say it: my 401K was vastly better under Obama/Biden than under Trump/Pence. And I believe it will be… https://t.co/knBIwcDLqc,Im just gonna say it my K was vastly better under ObamaBiden than under TrumpPence And I believe it will be… httpstcoknBIwcDLqc,"['im', 'just', 'gonna', 'say', 'it', 'my', 'k', 'was', 'vastly', 'better', 'under', 'obamabiden', 'than', 'under', 'trumppence', 'and', 'i', 'believe', 'it', 'will', 'be', 'httpstcoknbiwcdlqc']","['im', 'gonna', 'say', 'k', 'vastly', 'better', 'obamabiden', 'trumppence', 'believe', 'httpstcoknbiwcdlqc']","['im', 'gonna', 'say', 'k', 'vastli', 'better', 'obamabiden', 'trumppenc', 'believ', 'httpstcoknbiwcdlqc']","['im', 'gonna', 'say', 'k', 'vastly', 'better', 'obamabiden', 'trumppence', 'believe', 'httpstcoknbiwcdlqc']"
35,2020-10-23 02:38:16,Velvetluxeco.com🏁,"The winner of the debates: 
Senator Kamala Harris 

Most improved: Joe Biden 

Most disruptive: Donald Trump 

Need… https://t.co/3Yyi4lxcQJ","The winner of the debates 
Senator Kamala Harris 

Most improved Joe Biden 

Most disruptive Donald Trump 

Need… httpstcoYyilxcQJ","['the', 'winner', 'of', 'the', 'debates', 'senator', 'kamala', 'harris', 'most', 'improved', 'joe', 'biden', 'most', 'disruptive', 'donald', 'trump', 'need', 'httpstcoyyilxcqj']","['winner', 'debates', 'senator', 'kamala', 'harris', 'improved', 'joe', 'biden', 'disruptive', 'donald', 'trump', 'need', 'httpstcoyyilxcqj']","['winner', 'debat', 'senat', 'kamala', 'harri', 'improv', 'joe', 'biden', 'disrupt', 'donald', 'trump', 'need', 'httpstcoyyilxcqj']","['winner', 'debate', 'senator', 'kamala', 'harris', 'improved', 'joe', 'biden', 'disruptive', 'donald', 'trump', 'need', 'httpstcoyyilxcqj']"
36,2020-10-23 02:37:01,mar⁷ 💍 official bts fiancée,"RT @irnstrvnge: if you live in the united states and have not voted yet, please please vote. whether you vote absentee, early, or on electi…",RT irnstrvnge if you live in the united states and have not voted yet please please vote whether you vote absentee early or on electi…,"['rt', 'irnstrvnge', 'if', 'you', 'live', 'in', 'the', 'united', 'states', 'and', 'have', 'not', 'voted', 'yet', 'please', 'please', 'vote', 'whether', 'you', 'vote', 'absentee', 'early', 'or', 'on', 'electi', '']","['rt', 'irnstrvnge', 'live', 'united', 'states', 'voted', 'yet', 'please', 'please', 'vote', 'whether', 'vote', 'absentee', 'early', 'electi', '']","['rt', 'irnstrvng', 'live', 'unit', 'state', 'vote', 'yet', 'pleas', 'pleas', 'vote', 'whether', 'vote', 'absente', 'earli', 'electi', '']","['rt', 'irnstrvnge', 'live', 'united', 'state', 'voted', 'yet', 'please', 'please', 'vote', 'whether', 'vote', 'absentee', 'early', 'electi', '']"
37,2020-10-23 02:36:00,Philippe Melin,Nobody really believes that Biden-Harris is going to preserve America's energy independence or that Trump-Pence are… https://t.co/pob8GPtn08,Nobody really believes that BidenHarris is going to preserve Americas energy independence or that TrumpPence are… httpstcopobGPtn,"['nobody', 'really', 'believes', 'that', 'bidenharris', 'is', 'going', 'to', 'preserve', 'americas', 'energy', 'independence', 'or', 'that', 'trumppence', 'are', 'httpstcopobgptn']","['nobody', 'really', 'believes', 'bidenharris', 'going', 'preserve', 'americas', 'energy', 'independence', 'trumppence', 'httpstcopobgptn']","['nobodi', 'realli', 'believ', 'bidenharri', 'go', 'preserv', 'america', 'energi', 'independ', 'trumppenc', 'httpstcopobgptn']","['nobody', 'really', 'belief', 'bidenharris', 'going', 'preserve', 'america', 'energy', 'independence', 'trumppence', 'httpstcopobgptn']"
38,2020-10-23 02:35:34,Richie,@riverandmal So in his mind Trump/Pence vs Biden/Biden/Harris/Cortez/Pelosi/Warren,riverandmal So in his mind TrumpPence vs BidenBidenHarrisCortezPelosiWarren,"['riverandmal', 'so', 'in', 'his', 'mind', 'trumppence', 'vs', 'bidenbidenharriscortezpelosiwarren']","['riverandmal', 'mind', 'trumppence', 'vs', 'bidenbidenharriscortezpelosiwarren']","['riverandm', 'mind', 'trumppenc', 'vs', 'bidenbidenharriscortezpelosiwarren']","['riverandmal', 'mind', 'trumppence', 'v', 'bidenbidenharriscortezpelosiwarren']"
39,2020-10-23 02:35:19,ʀᴏɴɴɪᴇ,"Trump and Pence rarely answer questions, but feel that they can ask Biden and Harris questions that they have to an… https://t.co/kmrsthe0fe",Trump and Pence rarely answer questions but feel that they can ask Biden and Harris questions that they have to an… httpstcokmrsthefe,"['trump', 'and', 'pence', 'rarely', 'answer', 'questions', 'but', 'feel', 'that', 'they', 'can', 'ask', 'biden', 'and', 'harris', 'questions', 'that', 'they', 'have', 'to', 'an', 'httpstcokmrsthefe']","['trump', 'pence', 'rarely', 'answer', 'questions', 'feel', 'ask', 'biden', 'harris', 'questions', 'httpstcokmrsthefe']","['trump', 'penc', 'rare', 'answer', 'question', 'feel', 'ask', 'biden', 'harri', 'question', 'httpstcokmrsthef']","['trump', 'penny', 'rarely', 'answer', 'question', 'feel', 'ask', 'biden', 'harris', 'question', 'httpstcokmrsthefe']"
40,2020-10-23 02:34:49,Arthur Chrenkoff,"RT @KenGardner11: If you are looking for any other reason to hold your nose (or not) and vote for Trump, compare Mike Pence to Kamala Harri…",RT KenGardner If you are looking for any other reason to hold your nose or not and vote for Trump compare Mike Pence to Kamala Harri…,"['rt', 'kengardner', 'if', 'you', 'are', 'looking', 'for', 'any', 'other', 'reason', 'to', 'hold', 'your', 'nose', 'or', 'not', 'and', 'vote', 'for', 'trump', 'compare', 'mike', 'pence', 'to', 'kamala', 'harri', '']","['rt', 'kengardner', 'looking', 'reason', 'hold', 'nose', 'vote', 'trump', 'compare', 'mike', 'pence', 'kamala', 'harri', '']","['rt', 'kengardn', 'look', 'reason', 'hold', 'nose', 'vote', 'trump', 'compar', 'mike', 'penc', 'kamala', 'harri', '']","['rt', 'kengardner', 'looking', 'reason', 'hold', 'nose', 'vote', 'trump', 'compare', 'mike', 'penny', 'kamala', 'harri', '']"
41,2020-10-23 02:34:48,Nêng Añy@r,RT @CNNIndonesia: Cawapres @KamalaHarris menyebut Trump telah kalah dalam perang dagang dengan China dan membandingkannya dengan pencapaian…,RT CNNIndonesia Cawapres KamalaHarris menyebut Trump telah kalah dalam perang dagang dengan China dan membandingkannya dengan pencapaian…,"['rt', 'cnnindonesia', 'cawapres', 'kamalaharris', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']","['rt', 'cnnindonesia', 'cawapres', 'kamalaharris', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']","['rt', 'cnnindonesia', 'cawapr', 'kamalaharri', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']","['rt', 'cnnindonesia', 'cawapres', 'kamalaharris', 'menyebut', 'trump', 'telah', 'kalah', 'dalam', 'perang', 'dagang', 'dengan', 'china', 'dan', 'membandingkannya', 'dengan', 'pencapaian', '']"
42,2020-10-23 02:34:37,Thomas Miller,"Thursday, October 22, 2020, 07:28:23 PM Pacific 
Democratic ticket has an 82.2%
  chance of winning the election
El… https://t.co/kqYRxyuoYW","Thursday October    PM Pacific 
Democratic ticket has an 
  chance of winning the election
El… httpstcokqYRxyuoYW","['thursday', 'october', 'pm', 'pacific', 'democratic', 'ticket', 'has', 'an', 'chance', 'of', 'winning', 'the', 'election', 'el', 'httpstcokqyrxyuoyw']","['thursday', 'october', 'pm', 'pacific', 'democratic', 'ticket', 'chance', 'winning', 'election', 'el', 'httpstcokqyrxyuoyw']","['thursday', 'octob', 'pm', 'pacif', 'democrat', 'ticket', 'chanc', 'win', 'elect', 'el', 'httpstcokqyrxyuoyw']","['thursday', 'october', 'pm', 'pacific', 'democratic', 'ticket', 'chance', 'winning', 'election', 'el', 'httpstcokqyrxyuoyw']"
43,2020-10-23 02:34:07,Ryan Stanzel,"Current odds for 2024:

Harris 3-1 
Haley 6-1
Biden 7-1
Pence 8-1
Yang 10-1
Bernie 12-1
AOC 25-1
Trump Jr 100-1

Wh… https://t.co/OD4r1SBh4m","Current odds for 

Harris  
Haley 
Biden 
Pence 
Yang 
Bernie 
AOC 
Trump Jr 

Wh… httpstcoODrSBhm","['current', 'odds', 'for', 'harris', 'haley', 'biden', 'pence', 'yang', 'bernie', 'aoc', 'trump', 'jr', 'wh', 'httpstcoodrsbhm']","['current', 'odds', 'harris', 'haley', 'biden', 'pence', 'yang', 'bernie', 'aoc', 'trump', 'jr', 'wh', 'httpstcoodrsbhm']","['current', 'odd', 'harri', 'haley', 'biden', 'penc', 'yang', 'berni', 'aoc', 'trump', 'jr', 'wh', 'httpstcoodrsbhm']","['current', 'odds', 'harris', 'haley', 'biden', 'penny', 'yang', 'bernie', 'aoc', 'trump', 'jr', 'wh', 'httpstcoodrsbhm']"
44,2020-10-23 02:33:51,David Lake,"So, who is winning?

  #Election2020         #Debates2020         #BidenHarris #Biden #Trump  #TrumpPence #poll… https://t.co/jtrUAti6aA","So who is winning

  Election         Debates         BidenHarris Biden Trump  TrumpPence poll… httpstcojtrUAtiaA","['so', 'who', 'is', 'winning', 'election', 'debates', 'bidenharris', 'biden', 'trump', 'trumppence', 'poll', 'httpstcojtruatiaa']","['winning', 'election', 'debates', 'bidenharris', 'biden', 'trump', 'trumppence', 'poll', 'httpstcojtruatiaa']","['win', 'elect', 'debat', 'bidenharri', 'biden', 'trump', 'trumppenc', 'poll', 'httpstcojtruatiaa']","['winning', 'election', 'debate', 'bidenharris', 'biden', 'trump', 'trumppence', 'poll', 'httpstcojtruatiaa']"
45,2020-10-23 02:32:05,Jesus Saves,"RT @Defend_Trump: PENNSYLVANIANS: JOE BIDEN WILL BAN FRACKING AND KILL YOUR JOBS ON DAY 1. 

KAMALA HARRIS WONT STOP HIM, SHE ENCOURAGES IT…","RT DefendTrump PENNSYLVANIANS JOE BIDEN WILL BAN FRACKING AND KILL YOUR JOBS ON DAY  

KAMALA HARRIS WONT STOP HIM SHE ENCOURAGES IT…","['rt', 'defendtrump', 'pennsylvanians', 'joe', 'biden', 'will', 'ban', 'fracking', 'and', 'kill', 'your', 'jobs', 'on', 'day', 'kamala', 'harris', 'wont', 'stop', 'him', 'she', 'encourages', 'it', '']","['rt', 'defendtrump', 'pennsylvanians', 'joe', 'biden', 'ban', 'fracking', 'kill', 'jobs', 'day', 'kamala', 'harris', 'wont', 'stop', 'encourages', '']","['rt', 'defendtrump', 'pennsylvanian', 'joe', 'biden', 'ban', 'frack', 'kill', 'job', 'day', 'kamala', 'harri', 'wont', 'stop', 'encourag', '']","['rt', 'defendtrump', 'pennsylvanian', 'joe', 'biden', 'ban', 'fracking', 'kill', 'job', 'day', 'kamala', 'harris', 'wont', 'stop', 'encourages', '']"
46,2020-10-23 02:31:45,macie ☾,Serious question: why is it funny when Trump makes faces at Biden but it was childish when Harris made them at Pence?,Serious question why is it funny when Trump makes faces at Biden but it was childish when Harris made them at Pence,"['serious', 'question', 'why', 'is', 'it', 'funny', 'when', 'trump', 'makes', 'faces', 'at', 'biden', 'but', 'it', 'was', 'childish', 'when', 'harris', 'made', 'them', 'at', 'pence']","['serious', 'question', 'funny', 'trump', 'makes', 'faces', 'biden', 'childish', 'harris', 'made', 'pence']","['seriou', 'question', 'funni', 'trump', 'make', 'face', 'biden', 'childish', 'harri', 'made', 'penc']","['serious', 'question', 'funny', 'trump', 'make', 'face', 'biden', 'childish', 'harris', 'made', 'penny']"
